/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,17.26,20.4
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,20.4,25.4
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,25.4,28.6
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,29.38,32.75
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,32.85,37.85
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,37.85,41.45
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,41.55,44.32
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,86.56,90.58
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,97.94,100.35
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,100.35,105.35
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,107.8,112.8
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,116.46,120.5
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,120.5,121.6
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,121.6,126.6
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,126.6,131.5
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,131.65,136.65
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,136.65,138.86
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,159.6,164.6
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,164.6,169.6
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,169.6,174.6
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,174.6,179.6
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,179.6,183.1
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,183.25,188.25
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,188.25,193.25
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,193.25,194.85
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,194.85,199.85
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,199.85,202.7
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,202.85,207.85
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,207.85,212.85
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,214.3,218.48
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,221.96,225.6
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,225.6,230.6
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,230.6,233.04
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,251.55,256.55
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,256.55,260.0
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,260.66,261.7
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,261.7,266.7
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,266.7,271.7
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,271.7,272.76
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,273.28,275.85
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,275.85,277.2
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,277.2,279.65
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,280.0,283.2
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,283.3,285.7
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,286.5,289.0
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,289.0,290.64
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,291.75,296.75
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,296.75,298.18
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,328.26,333.1
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,333.1,338.1
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,338.1,343.05
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,343.6,348.1
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,348.15,353.15
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,353.15,357.2
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,357.2,358.35
/project/Corpora/speech/6000_ASR/QUANGNAM_QUANGNGAI/vi1HPIfeFdA.wav,358.35,360.5
