/project/Corpora/speech/6000_ASR/MIEN_BAC/vovlive_cauchuyenthu7_75nghinsangkienvuotkhophattrienkhoinguonsangtaotrongdoanviencongdoan.wav,8.26,10.06
/project/Corpora/speech/6000_ASR/MIEN_BAC/vovlive_cauchuyenthu7_75nghinsangkienvuotkhophattrienkhoinguonsangtaotrongdoanviencongdoan.wav,23.8,26.75
/project/Corpora/speech/6000_ASR/MIEN_BAC/vovlive_cauchuyenthu7_75nghinsangkienvuotkhophattrienkhoinguonsangtaotrongdoanviencongdoan.wav,27.1,32.1
/project/Corpora/speech/6000_ASR/MIEN_BAC/vovlive_cauchuyenthu7_75nghinsangkienvuotkhophattrienkhoinguonsangtaotrongdoanviencongdoan.wav,32.1,35.6
/project/Corpora/speech/6000_ASR/MIEN_BAC/vovlive_cauchuyenthu7_75nghinsangkienvuotkhophattrienkhoinguonsangtaotrongdoanviencongdoan.wav,35.8,40.45
/project/Corpora/speech/6000_ASR/MIEN_BAC/vovlive_cauchuyenthu7_75nghinsangkienvuotkhophattrienkhoinguonsangtaotrongdoanviencongdoan.wav,40.45,41.85
/project/Corpora/speech/6000_ASR/MIEN_BAC/vovlive_cauchuyenthu7_75nghinsangkienvuotkhophattrienkhoinguonsangtaotrongdoanviencongdoan.wav,41.85,46.85
/project/Corpora/speech/6000_ASR/MIEN_BAC/vovlive_cauchuyenthu7_75nghinsangkienvuotkhophattrienkhoinguonsangtaotrongdoanviencongdoan.wav,46.85,51.85
/project/Corpora/speech/6000_ASR/MIEN_BAC/vovlive_cauchuyenthu7_75nghinsangkienvuotkhophattrienkhoinguonsangtaotrongdoanviencongdoan.wav,51.85,56.55
/project/Corpora/speech/6000_ASR/MIEN_BAC/vovlive_cauchuyenthu7_75nghinsangkienvuotkhophattrienkhoinguonsangtaotrongdoanviencongdoan.wav,56.55,57.55
/project/Corpora/speech/6000_ASR/MIEN_BAC/vovlive_cauchuyenthu7_75nghinsangkienvuotkhophattrienkhoinguonsangtaotrongdoanviencongdoan.wav,57.55,61.3
/project/Corpora/speech/6000_ASR/MIEN_BAC/vovlive_cauchuyenthu7_75nghinsangkienvuotkhophattrienkhoinguonsangtaotrongdoanviencongdoan.wav,61.35,65.6
/project/Corpora/speech/6000_ASR/MIEN_BAC/vovlive_cauchuyenthu7_75nghinsangkienvuotkhophattrienkhoinguonsangtaotrongdoanviencongdoan.wav,65.75,70.35
/project/Corpora/speech/6000_ASR/MIEN_BAC/vovlive_cauchuyenthu7_75nghinsangkienvuotkhophattrienkhoinguonsangtaotrongdoanviencongdoan.wav,70.55,75.55
/project/Corpora/speech/6000_ASR/MIEN_BAC/vovlive_cauchuyenthu7_75nghinsangkienvuotkhophattrienkhoinguonsangtaotrongdoanviencongdoan.wav,75.55,79.2
/project/Corpora/speech/6000_ASR/MIEN_BAC/vovlive_cauchuyenthu7_75nghinsangkienvuotkhophattrienkhoinguonsangtaotrongdoanviencongdoan.wav,79.3,81.5
/project/Corpora/speech/6000_ASR/MIEN_BAC/vovlive_cauchuyenthu7_75nghinsangkienvuotkhophattrienkhoinguonsangtaotrongdoanviencongdoan.wav,81.65,86.65
/project/Corpora/speech/6000_ASR/MIEN_BAC/vovlive_cauchuyenthu7_75nghinsangkienvuotkhophattrienkhoinguonsangtaotrongdoanviencongdoan.wav,86.9,89.2
/project/Corpora/speech/6000_ASR/MIEN_BAC/vovlive_cauchuyenthu7_75nghinsangkienvuotkhophattrienkhoinguonsangtaotrongdoanviencongdoan.wav,89.25,91.5
